Date,Station,Stations Group,Vol,Taxa,Genus,Species,Tax auth,Area,Notes,depth (fathoms)
1/4/1874,161,161,summary,Asteroidea,Astropecten,pectinatus,,,,
1/4/1874,161,161,summary,Amphipoda,Hippomedon,geelongi,,,,
1/4/1874,161,161,summary,Amphipoda,Amaryllis,bathycephalus,,,,
1/4/1874,161,161,summary,Amphipoda,Syrrhoe,semiserratus,,,,
1/4/1874,161,161,summary,Amphipoda,Atylus,homochir,Haswell,,,
1/4/1874,161,161,summary,Amphipoda,Atyloides,serraticauda,,,,
1/4/1874,161,161,summary,Amphipoda,Eusiroides,caesaris,,,,
1/4/1874,161,161,summary,Amphipoda,Elasmopus,subcarinata,Haswell,,,
1/4/1874,161,161,summary,Amphipoda,Photis,brevicaudata,,,,
1/4/1874,161,161,summary,Amphipoda,Dryopoides,westwoodi,,,,
1/4/1874,161,161,summary,Amphipoda,Icilius,danae,,,,
1/4/1874,161,161,summary,Anomura,Eupagurus,lacertosus,,,,
1/4/1874,161,161,summary,Polyzoa,Aetea,anguina,Linne,,,
1/4/1874,161,161,summary,Polyzoa,Catenicella,hastata,Busk,,,
1/4/1874,161,161,summary,Polyzoa,Catenicella,cribraria,Busk,,,
1/4/1874,161,161,summary,Polyzoa,Cellularia,cuspidata,Busk,,,
1/4/1874,161,161,summary,Polyzoa,Emma,crystallina,Gray,,,
1/4/1874,161,161,summary,Polyzoa,Caberea,rudis,Busk,,,
1/4/1874,161,161,summary,Polyzoa,Carbasea,dissimilis,Busk,,,
1/4/1874,161,161,summary,Polyzoa,Retepora,crassa,,,,
1/4/1874,161,161,summary,Polyzoa,Retepora,victoriensis,,,,
1/4/1874,161,161,summary,Polyzoa,Mucronella,pyriformis,,,,
1/4/1874,161,161,summary,Polyzoa,Mucronella,simplicissima,,,,
1/4/1874,161,161,summary,Polyzoa,Schizoporella,cecilii,Audouin,,,
1/4/1874,161,161,summary,Polyzoa,Cellepora,bilabiata,,,,
1/4/1874,161,161,summary,Polyzoa,Lunularia,capulus,Busk,,,
1/4/1874,161,161,summary,Polyzoa,Crisia,acropora,Busk,,,
1/4/1874,161,161,summary,Polyzoa,Hornera,foliacea,MacGillivray,,,
1/4/1874,161,161,summary,Polyzoa,Amathia,spiralis,Lamouroux,,,
2/4/1874,162,162,summary,Keratosa,Psammoclema,ramosum,,,,
2/4/1874,162,162,summary,Keratosa,Psammoclema,foliaceum,,,,
2/4/1874,162,162,summary,Keratosa,Cacospongia,tuberculata,,,,
2/4/1874,162,162,summary,Tetractinellida,Pilochrota,lendenfeldi,,,,
2/4/1874,162,162,summary,Tetractinellida,Anthastra,communis,,,,
2/4/1874,162,162,summary,Tetractinellida,Psammastra,murrayi,,,,
2/4/1874,162,162,summary,Tetractinellida,Tethya,ingalli,Bowerbank,,,
2/4/1874,162,162,summary,Alcyonaria,Melitodes,rugosa,,,,
2/4/1874,162,162,summary,Alcyonaria,Mopsea,encrinula,Lamarck,,,
2/4/1874,162,162,summary,Corals,Flabellum,transversale,,,,
2/4/1874,162,162,summary,Corals,Balanophyllia,bairdiana,M. Edwards and Haime,,,
2/4/1874,162,162,summary,Asteroidea,Astropecten,pectinatus,,,,
2/4/1874,162,162,summary,Asteroidea,Nectria,ocellifera,Lamarck,,,
2/4/1874,162,162,summary,Asteroidea,Stichaster,polyplax,Muller and Troschel,,,
2/4/1874,162,162,summary,Asteroidea,Asterias (stolasterias),calamaria,Gray,,,
2/4/1874,162,162,summary,Amphipoda,Hippomedon,miersi,,,,
2/4/1874,162,162,summary,Amphipoda,Ediceroides,ornata,,,,
2/4/1874,162,162,summary,Amphipoda,Liljeborgia,haswelli,Stebbing,,,
2/4/1874,162,162,summary,Amphipoda,Liljeborgia,aequabilis,,,,
2/4/1874,162,162,summary,Amphipoda,Autonoe,philacantha,,,,
2/4/1874,162,162,summary,Anomura,Dromia,ciliata,,,,
2/4/1874,162,162,summary,Anomura,Cryptodromia,lateralis,Gray,,,
2/4/1874,162,162,summary,Anomura,Clibanarius,strigimanus,White,,,
2/4/1874,162,162,summary,Anomura,Eupagurus,lacertosus,,,,
2/4/1874,162,162,summary,Anomura,Munida,subrugosa,White,,,
2/4/1874,162,162,summary,Polyzoa,Aetea,anguina,Linne,,,
2/4/1874,162,162,summary,Polyzoa,Catenicella,hastata,Busk,,,
2/4/1874,162,162,summary,Polyzoa,Canda,arachnoides,Lamouroux,,,
2/4/1874,162,162,summary,Polyzoa,Flustra,membraniporides,,,,
2/4/1874,162,162,summary,Polyzoa,Carbasea,dissimilis,Busk,,,
2/4/1874,162,162,summary,Polyzoa,Carbasea,elegans,Busk,,,
2/4/1874,162,162,summary,Polyzoa,Carbasea,pisciformis,Busk,,,
2/4/1874,162,162,summary,Polyzoa,Diachoris,crotali,Busk,,,
2/4/1874,162,162,summary,Polyzoa,Membranipora,crassimarginata,Hincks,,,
2/4/1874,162,162,summary,Polyzoa,Amphiblestrum,carvicorne,Busk,,,
2/4/1874,162,162,summary,Polyzoa,Foveolaria,elliprica,,,,
2/4/1874,162,162,summary,Polyzoa,Caleschara,denticulata,MacGillivray,,,
2/4/1874,162,162,summary,Polyzoa,Salicornaria,clavata,,,,
2/4/1874,162,162,summary,Polyzoa,Salicornaria,simplex,,,,
2/4/1874,162,162,summary,Polyzoa,Retepora,crassa,,,,
2/4/1874,162,162,summary,Polyzoa,Retepora,victoriensis,,,,
2/4/1874,162,162,summary,Polyzoa,Retepora,phoenicea,Busk,,,
2/4/1874,162,162,summary,Polyzoa,Microporella,coscinopora,Waters,,,
2/4/1874,162,162,summary,Polyzoa,Eschara,gracilis,Lamarck,,,
2/4/1874,162,162,summary,Polyzoa,Mucronella,pyriformis,,,,
2/4/1874,162,162,summary,Polyzoa,Mucronella,tricuspis,Hincks,,,
2/4/1874,162,162,summary,Polyzoa,Schizoporella,triangula,Hincks,,,
2/4/1874,162,162,summary,Polyzoa,Schizoporella,woosteri,MacGillivray,,,
2/4/1874,162,162,summary,Polyzoa,Cellepora,hastigera,,,,
2/4/1874,162,162,summary,Polyzoa,Cellepora,columnaris,,,,
2/4/1874,162,162,summary,Polyzoa,Cellepora,granum,Hincks,,,
2/4/1874,162,162,summary,Polyzoa,Pustulopora,regularis,MacGillivray,,,
2/4/1874,162,162,summary,Polyzoa,Amathia,spiralis,Lamouroux,,,
2/4/1874,162,162,summary,Tunicata,Microcosmus,propinquus,#,,,
2/4/1874,162,162,summary,Tunicata,Microcosmus,polymorphus,Heller,,,
2/4/1874,162,162,summary,Tunicata,Cynthia,fissa,,,,
2/4/1874,162,162,summary,Tunicata,Cynthia,hispida,,,,
2/4/1874,162,162,summary,Tunicata,Styela,radicosa,,,,
2/4/1874,162,162,summary,Tunicata,Polycarpa,molguloides,,,,
2/4/1874,162,162,summary,Tunicata,Polycarpa,rigida,,,,
2/4/1874,162,162,summary,Tunicata,Polycarpa,bassi,,,,
2/4/1874,162,162,summary,Tunicata,Pachychlaena,oblonga,,,,
2/4/1874,162,162,summary,Tunicata,Pachychlaena,obesa,,,,
2/4/1874,162,162,summary,Tunicata,Colella,murrayi,,,,
2/4/1874,162,162,summary,Tunicata,Atopogaster,aurantiaca,,,,
2/4/1874,162,162,summary,Tunicata,Amaroucium,albidum,,,,
2/4/1874,162,162,summary,Tunicata,Didemnum,aurantiacum,,,,
2/4/1874,162,162,summary,Pelagic fishes,Lepidotrigla,phalaena,C.V.,,,
2/4/1874,162,162,summary,Pelagic fishes,Percis,allporti,Gunther,,,
2/4/1874,162,162,summary,Pelagic fishes,Callionymus,calauropomus,Rich ,,,
2/4/1874,162,162,summary,Pelagic fishes,Lophonectes,gallus,,,,
2/4/1874,162,162,summary,Amphipoda,Euthemisto,australis,,,Surface,
2/4/1874,162,162,summary,Amphipoda,Phoxocephalus,bassi,,,Surface,
2/4/1874,162,162,summary,Amphipoda,Tetrathyrus,moncaeuri,,,surface,
2/4/1874,162,162,summary,Amphipoda,Thamneus,platyrrhynchus,,,Surface,
2/4/1874,162,162,summary,Tunicata,Doliolum,denticulatum,Quoy and Giamard,,Surface,
2/4/1874,162,162,summary,Tunicata,Salpa,democratica-mucronata,Forskahl,,Surface,
4/4/1874,163a,163A,summary,Tetractinellida,Chrotella,simplex,,,,
4/4/1874,163a,163A,summary,Tetractinellida,Craniella,pulchra,,,,
4/4/1874,163a,163A,summary,Tetractinellida,Anthastra,pulchra,,,,
4/4/1874,163a,163A,summary,Tetractinellida,Anthastra,communis,,,,
4/4/1874,163a,163A,summary,Alcyonaria,Eunephthya,fusca,,,,
4/4/1874,163a,163A,summary,Alcyonaria,Primnoella,grandisquamis,,,,
4/4/1874,163a,163A,summary,Alcyonaria,Primnoella,australasiae,Gray,,,
4/4/1874,163a,163A,summary,Corals,Cyathoceras,cornu,,,,
4/4/1874,163a,163A,summary,Corals,Flabellum,australe,,,,
4/4/1874,163a,163A,summary,Anomura,Cryptodromia,lateralis,Gray,,,
4/4/1874,163a,163A,summary,Anomura,Cryptodromia,incisa,,,,
4/4/1874,163a,163A,summary,Anomura,Latreillia,australiensis,,,,
4/4/1874,163a,163A,summary,Anomura,Glaucothoe,carinata,,,,
4/4/1874,163a,163A,summary,Anomura,Pylocheles,spinosus,,,,
4/4/1874,163a,163A,summary,Anomura,Galathea,pusilla,,,,
4/4/1874,163a,163A,summary,Anomura,Munida,haswelli,,,,
4/4/1874,163a,163A,summary,Polyzoa,Eucratea,chelata,Linne,,,
4/4/1874,163a,163A,summary,Polyzoa,Catenicella,ventricosa,Busk,,,
4/4/1874,163a,163A,summary,Polyzoa,Catenicella,hastata,Busk,,,
4/4/1874,163a,163A,summary,Polyzoa,Catenicella,plagiostoma,Busk,,,
4/4/1874,163a,163A,summary,Polyzoa,Catenicella,elegans,Busk,,,
4/4/1874,163a,163A,summary,Polyzoa,Didymia,simplex,Busk,,,
4/4/1874,163a,163A,summary,Polyzoa,Dimetopia,cornuta,Busk,,,
4/4/1874,163a,163A,summary,Polyzoa,Flustra,denticulata,Busk,,,
4/4/1874,163a,163A,summary,Polyzoa,Carbasea,dissimilis,Busk,,,
4/4/1874,163a,163A,summary,Polyzoa,Membranipora,spinosa,d'Orbigny,,,
4/4/1874,163a,163A,summary,Polyzoa,Amphiblestrum,umbonatum,Busk,,,
4/4/1874,163a,163A,summary,Polyzoa,Calymmophora,lucida,,,,
4/4/1874,163a,163A,summary,Polyzoa,Salicornaria,divaricata,,,,
4/4/1874,163a,163A,summary,Polyzoa,Salicornaria,bicornis,Busk,,,
4/4/1874,163a,163A,summary,Polyzoa,Tubucellaria,hirsuta,Lamouroux,,,
4/4/1874,163a,163A,summary,Polyzoa,Smittia,transversa,,,,
4/4/1874,163a,163A,summary,Polyzoa,Adeona,appendiculata,,,,
4/4/1874,163a,163A,summary,Polyzoa,Crisia,conferta,Busk,,,
4/4/1874,163a,163A,summary,Polyzoa,Amathia,spiralis,Lamouroux,,,
4/4/1874,163a,163A,summary,Polyzoa,Amathia,tortuoso,Woods,,,
4/4/1874,163a,163A,summary,Polyzoa,Ascopodaria,fruticosa,Hincks,,,
4/4/1874,163a,163A,summary,Tunicata,Polycarpa,radicata,,,,
4/4/1874,163a,163A,summary,Tunicata,Ascidia,cylindracea,,,,
4/4/1874,163a,163A,summary,Pelagic fishes,Raja,nitida,,,,
4/4/1874,163a,163A,summary,Pelagic fishes,Etelis,sp. ,,,,
4/4/1874,163a,163A,summary,Pelagic fishes,Scorpaena,cruenta,Solander,,,
4/4/1874,163a,163A,summary,Pelagic fishes,Scorpaena,perciodes,Solander,,,
4/4/1874,163a,163A,summary,Pelagic fishes,Sebastes,percoides,Rich ,,,
4/4/1874,163a,163A,summary,Pelagic fishes,Percis,allporti,Gunther,,,
4/4/1874,163a,163A,summary,Pelagic fishes,Brachionichthys,hirsutus,Lac,,,
4/4/1874,163a,163A,summary,Pelagic fishes,Callionymus,phasis,,,,
4/4/1874,163a,163A,summary,Pelagic fishes,Pseudophycis,bacchus,Forst,,,
4/4/1874,163a,163A,summary,Pelagic fishes,Laeops,parviceps,,,,
4/4/1874,163a,163A,summary,Pelagic fishes,Chlorophthalmus,nigripinnis,,,,
4/4/1874,163a,163A,summary,Pelagic fishes,Solenognathus,fasciatus,,,,
6/4/1874-12/6/1874,,,summary,Keratosa,Spongelia,spinifera,Schulze,Port Jackson,,Shore - Shallow
6/4/1874-12/6/1874,,,summary,Keratosa,Psammopemma,densum,Marshall,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Keratosa,Cacospongia,murrayi,,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Keratosa,Cacospongia,vesiculifera,,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Tetractinellida,Craniella,simillima,Bowerbank,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Tetractinellida,Anthastra,communis,,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Tetractinellida,Anthastra,pyriformis,,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Tetractinellida,Anthastra,ridleyi,,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Tetractinellida,Stryphnus,niger,,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Tetractinellida,Cydonium,eosaster,,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Tetractinellida,Synops,nitida,,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Tetractinellida,Discodermia,discifurca,,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Tetractinellida,Tethya,ingalli,Bowerbank,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Alcyonaria,Suberia,genthi,,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Alcyonaria,Parisis,australis,,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Alcyonaria,Mopsea,dichotoma,Linne,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Alcyonaria,Acanthoisis,flabellum,,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Alcyonaria,Primnoella,australasiae,Gray,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Corals,Balanophyllia,bairdiana,M. Edwards and Haime,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Crinoidea,Antedon,macronema,Muller,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Crinoidea,Actinometra,trichoptera,Valenciennes/Muller,Port Jackson,,10 to 12
6/4/1874-12/6/1874,,,summary,Asteroidea,Astropecten,polyacanthus,Muller and Troschel,Port Jackson,,2 to 15
6/4/1874-12/6/1874,,,summary,Asteroidea,Astropecten,pectinatus,,Port Jackson,,6 to 15
6/4/1874-12/6/1874,,,summary,Asteroidea,Pentagonaster,astrologorum,Muller and Troschel,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Asteroidea,Anthenea,acuta,Perrier,Port Jackson,,6 to 15
6/4/1874-12/6/1874,,,summary,Amphipoda,Platyischnopus,mirabilis,,Port Jackson,,2 to 10
6/4/1874-12/6/1874,,,summary,Amphipoda,Maera,rubromaculata,Stimpson,Port Jackson,,120
6/4/1874-12/6/1874,,,summary,Amphipoda,Elasmopus,subcarinata,Haswell,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Amphipoda,Ampelisca,acinaces,,Port Jackson,,35
6/4/1874-12/6/1874,,,summary,Amphipoda,Platophium,inconspicuum,,Port Jackson,,2 to 10
6/4/1874-12/6/1874,,,summary,Amphipoda,Phtisca (proto),novae-hollandiae,Haswell,Port Jackson,,2 to 10
6/4/1874-12/6/1874,,,summary,Anomura,Cryptodromia,lateralis,Gray,Port Jackson,,2 to 10
6/4/1874-12/6/1874,,,summary,Anomura,Cryptodromia,nodulifera,,Port Jackson,,2 to 10
6/4/1874-12/6/1874,,,summary,Anomura,Latreillia,australiensis,,Port Jackson,,30 to 35
6/4/1874-12/6/1874,,,summary,Anomura,Lyreidus,tridentatus,De Haan,Port Jackson,,30 to 35
6/4/1874-12/6/1874,,,summary,Anomura,Diogenes,custos,Fabricius,Port Jackson,,2 to 10
6/4/1874-12/6/1874,,,summary,Anomura,Pagurus,sp. ,,Port Jackson,,30 to 35
6/4/1874-12/6/1874,,,summary,Anomura,Eupagurus,lacertosus,,Port Jackson,,35
6/4/1874-12/6/1874,,,summary,Anomura,Anapagurus,australiensis,,Port Jackson,,2 to 10
6/4/1874-12/6/1874,,,summary,Polyzoa,Catenicella,plagiostoma,Busk,Port Jackson,,35
6/4/1874-12/6/1874,,,summary,Polyzoa,Catenicella,umbonata,Busk,Port Jackson,,35
6/4/1874-12/6/1874,,,summary,Polyzoa,Catenicella,pulchella,Maplestone,Port Jackson,,35
6/4/1874-12/6/1874,,,summary,Polyzoa,Flustra,membraniporides,,Port Jackson,,35
6/4/1874-12/6/1874,,,summary,Polyzoa,Diachoris,magellanica,Busk,Port Jackson,,2 to 10
6/4/1874-12/6/1874,,,summary,Polyzoa,Salicornaria,clavata,,Port Jackson,,35
6/4/1874-12/6/1874,,,summary,Polyzoa,Retepora,jacksoniensis,,Port Jackson,,2 to 10
6/4/1874-12/6/1874,,,summary,Polyzoa,Cribrilina,monoceros,Busk,Port Jackson,,35
6/4/1874-12/6/1874,,,summary,Polyzoa,Lepralia,tuberosa,,Port Jackson,,35
6/4/1874-12/6/1874,,,summary,Polyzoa,Schizoporella,jacksoniensis,,Port Jackson,,35
6/4/1874-12/6/1874,,,summary,Polyzoa,Cellepora,tuberculata,,Port Jackson,,35
6/4/1874-12/6/1874,,,summary,Polyzoa,Cellepora,jacksoniensis,,Port Jackson,,35
6/4/1874-12/6/1874,,,summary,Polyzoa,Cellepora,apiculata,,Port Jackson,,35
6/4/1874-12/6/1874,,,summary,Polyzoa,Cellepora,bidenticulata,,Port Jackson,,35
6/4/1874-12/6/1874,,,summary,Polyzoa,Idmonea,australis,MacGillivray,Port Jackson,,30 to 35
6/4/1874-12/6/1874,,,summary,Polyzoa,Hornera,foliacea,MacGillivray,Port Jackson,,35 to 38
6/4/1874-12/6/1874,,,summary,Polyzoa,Selenaria,maculata,Busk,Port Jackson,,30 to 35
6/4/1874-12/6/1874,,,summary,Tunicata,Molgula,forbesi,,Port Jackson,,2 to 10
6/4/1874-12/6/1874,,,summary,Tunicata,Cynthia,cerebriformis,,Port Jackson,,30 to 35
6/4/1874-12/6/1874,,,summary,Tunicata,Cynthia,irregularis,,Port Jackson,,2 to 10
6/4/1874-12/6/1874,,,summary,Tunicata,Cynthia,complanata,,Port Jackson,,6
6/4/1874-12/6/1874,,,summary,Tunicata,Styela,gyrosa,Heller,Port Jackson,,6
6/4/1874-12/6/1874,,,summary,Tunicata,Styela,exigua,,Port Jackson,,2 to 10
6/4/1874-12/6/1874,,,summary,Tunicata,Polycarpa,viridis,,Port Jackson,,2 to 15
6/4/1874-12/6/1874,,,summary,Tunicata,Polycarpa,trinctor,Quoy and Giamard,Port Jackson,,2 to 15
6/4/1874-12/6/1874,,,summary,Tunicata,Polycarpa,longisiphonica,,Port Jackson,,6 to 15
6/4/1874-12/6/1874,,,summary,Tunicata,Polycarpa,radicata,,Port Jackson,,6
6/4/1874-12/6/1874,,,summary,Tunicata,Ascidia,pyriformis,,Port Jackson,,6
6/4/1874-12/6/1874,,,summary,Tunicata,Colella,elongata,,Port Jackson,,30
6/4/1874-12/6/1874,,,summary,Tunicata,Polyclinum,fungosum,,Port Jackson,,6 to 15
6/4/1874-12/6/1874,,,summary,Tunicata,Psammaplidium,spongiforme,,Port Jackson,,7
6/4/1874-12/6/1874,,,summary,Tunicata,Leptoclinum,jacksoni ,,Port Jackson,,6 to 15
6/4/1874-12/6/1874,,,summary,Fishes,Sebastes,percoides,Rich ,Port Jackson,,30
6/4/1874-12/6/1874,,,summary,Fishes,Centropogon,australis,White,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Fishes,Gobius,brevifilis,Day,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Fishes,Gobius,albopunctatus,C.V.,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Fishes,Callionymus,lunatus,Schleg,Port Jackson,,6 to 8
6/4/1874-12/6/1874,,,summary,Fishes,Blennius,tasmanianus,Rich,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Fishes,Tripterygium,sp. ,,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Fishes,Lophonectes,gallus,,Port Jackson,,30
6/4/1874-12/6/1874,,,summary,Fishes,Cnidoglanis,megastoma,Rich,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Fishes,Muraenichthys,gymnotus,Bleeker,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Fishes,Syngnathus,superciliaris,,Port Jackson,,4 to 6
6/4/1874-12/6/1874,,,summary,Fishes,Urocampus,caelorhynchus,Gunther,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Fishes,Gonostoma,microdon,,Port Jackson,,
6/4/1874-12/6/1874,,,summary,Amphipoda,Phrosina,australis,,Port Jackson,,Surface
6/4/1874-12/6/1874,,,summary,Amphipoda,Anchylomera,sp. ,,Port Jackson,,Surface
6/4/1874-12/6/1874,,,summary,Amphipoda,Primno ,latreillei,,Port Jackson,,Surface
6/4/1874-12/6/1874,,,summary,Amphipoda,Phorcorrhaphis,edwardsi,,Port Jackson,,Surface
6/4/1874-12/6/1874,,,summary,Amphipoda,Tetrathyrus,monocaeuri,,Port Jackson,,Surface
6/4/1874-12/6/1874,,,summary,Amphipoda,Parascelus,parvus,Claus,Port Jackson,,Surface
6/4/1874-12/6/1874,,,summary,Tunicata,Doliolum,denticulatum,Quoy and Giamard,Port Jackson,,Surface
6/4/1874-12/6/1874,,,summary,Tunicata,Salpa,democratica-mucronata,Forskahl,Port Jackson,,Surface
6/4/1874-12/6/1874,164b-164c,"163C,163D,163E,163F,164,164A,164B,164C",summary,Tetractinellida,Thenea,grayi,,,,Surface
6/4/1874-12/6/1874,164b-164c,"163C,163D,163E,163F,164,164A,164B,164C",summary,Corals,Stephanotrochus,platypus,,,,Surface
6/4/1874-12/6/1874,164b-164c,"163C,163D,163E,163F,164,164A,164B,164C",summary,Crinoidea,Eudiocrinus,semperi,,,,Surface
6/4/1874-12/6/1874,164b-164c,"163C,163D,163E,163F,164,164A,164B,164C",summary,Crinoidea,Antedon,spinicirra,,,,Surface
6/4/1874-12/6/1874,164b-164c,"163C,163D,163E,163F,164,164A,164B,164C",summary,Asteroidea,Pontaster,subtuberculatus,,,,Surface
6/4/1874-12/6/1874,164b-164c,"163C,163D,163E,163F,164,164A,164B,164C",summary,Asteroidea,Plutonaster,ambiguus,,,,Surface
6/4/1874-12/6/1874,164b-164c,"163C,163D,163E,163F,164,164A,164B,164C",summary,Asteroidea,Psilaster,acuminatus,,,,Surface
6/4/1874-12/6/1874,164b-164c,"163C,163D,163E,163F,164,164A,164B,164C",summary,Anomura,Uroptychus,australis,,,,Surface
6/4/1874-12/6/1874,164b-164c,"163C,163D,163E,163F,164,164A,164B,164C",summary,Anomura,Uroptychus,gracilimanus,,,,Surface
6/4/1874-12/6/1874,164b-164c,"163C,163D,163E,163F,164,164A,164B,164C",summary,Tunicata,Styela,radicosa,,,,Surface
6/4/1874-12/6/1874,164b-164c,"163C,163D,163E,163F,164,164A,164B,164C",summary,Tunicata,Colella,murrayi,,,,Surface
17/6/1874,165,165,summary,Amphipoda,Anchylomera,sp. ,,,,Surface
17/6/1874,165,165,summary,Amphipoda,Primno,latreillia,,,,Surface
17/6/1874,165,165,summary,Tunicata,Doliolum,ehrenbergi,Krohn,,,Surface
17/6/1874,165,165,summary,Tunicata,Salpa,democratica-mucronata,Forskahl,,,Surface
23/6/1874,166,"166,166A,166B",summary,Asteroidea,Cribrella,compacta,,,,
23/6/1874,166,"166,166A,166B",summary,Anomura,Eupagurus,lacertosus,,,,
23/6/1874,166,"166,166A,166B",summary,Anomura,Munida,gracilis,,,,
23/6/1874,166,"166,166A,166B",summary,Pelagic fishes,Trachichthys,intermedius,Hector,,,
23/6/1874,166,"166,166A,166B",summary,Pelagic fishes,Cyttus,abbreviatus,Hector ,,,
23/6/1874,166,"166,166A,166B",summary,Pelagic fishes,Scorpaena,percoides,Solander,,,
23/6/1874,166,"166,166A,166B",summary,Pelagic fishes,Macrurus,australis,Richards,,,
23/6/1874,166,"166,166A,166B",summary,Pelagic fishes,Macrurus,denticulatus,Richards,,,
23/6/1874,166,"166,166A,166B",summary,Amphipoda,Parapronoe,clausoides,,,,
23/6/1874,166,"166,166A,166B",summary,Tunicata,Salpa,costata-tilesii,Quoy and Giamard,,,
23/6/1874,166,"166,166A,166B",summary,Tunicata,Salpa,cordiformis-zonaria,Quoy and Giamard,,,
,,,summary,Amphipoda,Anchylomera,sp. ,,Sydney - Wellington,,surface
,,,summary,Fishes,Platystethus,huttonii,Gunther,Sydney - Wellington,,surface
,,,summary,Fishes,Hemerocaetes,acanthorynchus,Forst,Sydney - Wellington,,surface
,,,summary,Fishes,Centriscus,scolopax,Linne,Sydney - Wellington,,surface
,,,summary,Fishes,Halaphya,elongata,,Sydney - Wellington,,surface
24/6/1874,167,167,summary,Amphipoda,Ampelisca,chiltoni,,,,
24/6/1874,167,167,summary,Anomura,Paguristes,subpilosus,,,,
24/6/1874,167,167,summary,Polyzoa,Caberea,rostrata,,,,
24/6/1874,167,167,summary,Polyzoa,Schizoporella,marsupifera,,,,
24/6/1874,167,167,summary,Polyzoa,Cellepora,pustulata,,,,
24/6/1874,167,167,summary,Polyzoa,Supercytis,digitata,d'Orbigny,,,
24/6/1874,167,167,summary,Pelagic fishes,Pseudorhombus,hectori,,,,
24/6/1874,167,167,summary,Pelagic fishes,Pseudorhombus,boops,Hector,,,
,,,summary,Asteroidea,Asterina,regularis,Verrill,New Zealand,,Surface to shallow
,,,summary,Anomura,Paguristes,pilosus,M. Edwards,New Zealand,,
,,,summary,Anomura,Parapagurus,latimanus,,New Zealand,,
,,,summary,Tunicata,Boltenia,pachydermatina,,New Zealand,,
,,,summary,Fishes,Sebastes,percoides,Richards,New Zealand,,
,,,summary,Fishes,Scorpaena,cruenta,Solander,New Zealand,,
,,,summary,Fishes,Chilodactylus,macropterus,Forster,New Zealand,,
,,,summary,Fishes,Percis,colias,Forster ,New Zealand,,
,,,summary,Fishes,Hemerocaetes,acanthorynchus,Forster,New Zealand,,
,,,summary,Fishes,Notacanthus,sexspinis,Richards,New Zealand,,
,,,summary,Fishes,Labrichthys,celidota,Forster,New Zealand,,
,,,summary,Fishes,Labrichthys,bothryocosmus,Richards,New Zealand,,
,,,summary,Fishes,Halargyreus,johnsoni,Gunther,New Zealand,,
,,,summary,Fishes,Pseudophycis,bacchus,Forster,New Zealand,,
,,,summary,Fishes,Coryphaenoides,denticulatus,Richards,New Zealand,,
,,,summary,Fishes,Photichthys,argenteus,Hutton,New Zealand,,
,,,summary,Fishes,Monacanthus,convexirostris,Gunther,New Zealand,,
,,,summary,Fishes,Bdellastoma,cirrhatum,Forster,New Zealand,,
8/7/1874,168,168,summary,Actiniaria,Edwardsia,sp. ,,,,
8/7/1874,,,summary,Amphipoda,Andania,abyssorum,,,,
8/7/1874,,,summary,Amphipoda,Leucothoe,tridens,,,,
8/7/1874,,,summary,Amphipoda,Elasmopus,subcarinata,Haswell,,,
