ID,Date,Station,Vol,Taxa,PageNumber,Genus,Species,Tax auth,Area,No Specimens,Notes,depth (fathoms),lat,long,Expedition if not challenger
287,2/7/1873,75,summary,Asteroidea,,Astropecten,hermatophilus,,,,,,,,
288,2/7/1873,75,summary,Asteroidea,,Chaetaster,longipes,Sars,,,,,,,
289,2/7/1873,75,summary,Asteroidea,,Ophidiaster,attenuatus,Gray,,,,,,,
290,2/7/1873,75,summary,Asteroidea,,Ophidiaster,ophidianus,Lamarck,,,,,,,
291,2/7/1873,75,summary,Anomura,,Anapagurus,pusillus,,,,,,,,
292,2/7/1873,75,summary,Polyzoa,,Hippothoa,divaricata,Lamouroux,,,,,,,
293,2/7/1873,75,summary,Polyzoa,,Carbasea,pedunculata,,,,,,,,
294,2/7/1873,75,summary,Polyzoa,,Membranipora,albida,Hincks,,,,,,,
295,2/7/1873,75,summary,Polyzoa,,Membranipora,galeata,Busk,,,,,,,
296,2/7/1873,75,summary,Polyzoa,,Micropora,coriacea,Esper,,,,,,,
297,2/7/1873,75,summary,Polyzoa,,Retepora,imperati,Busk,,,,,,,
298,2/7/1873,75,summary,Polyzoa,,Retepora,atlautica,,,,,,,,
299,2/7/1873,75,summary,Polyzoa,,Cribrilina,radiata,Moll,,,,,,,
300,2/7/1873,75,summary,Polyzoa,,Flustramorpha,hastigera,,,,,,,,
301,2/7/1873,75,summary,Polyzoa,,Smittia,orotavensis,,,,,,,,
302,2/7/1873,75,summary,Polyzoa,,Mucronella (Phylactella),canalifera,,,,,,,,
303,2/7/1873,75,summary,Polyzoa,,Adeonella,distoma,Busk,,,,,,,
304,2/7/1873,75,summary,Polyzoa,,Cellepora,ovalis,,,,,,,,
305,2/7/1873,75,summary,Polyzoa,,Cellepora,ansota,,,,,,,,
306,2/7/1873,75,summary,Polyzoa,,Idmonea,irregularis,Meneghini,,,,,,,
307,2/7/1873,75,summary,Polyzoa,,Idmonea,milneana,d'Orbigny,,,,,,,
308,2/7/1873,75,summary,Tunicata,,,clava,,,,,,,,
309,3/7/1873,76,summary,Asteroidea,,Pontaster,venustus,,,,,,,,
310,3/7/1873,76,summary,Asteroidea,,Neomorphaster,eustichus,,,,,,,,
311,3/7/1873,76,summary,Polyzoa,,Cellularia,biloba,,,,,,,,
312,3/7/1873,76,summary,Polyzoa,,Carbasea,pedunculata,,,,,,,,
313,10/7/1873,78,summary,Tetractinellida,,Tetillia,sandalina,,,,,,,,
314,10/7/1873,78,summary,Alcyonaria,,Clavularia,elongata,,,,,,,,
315,10/7/1873,78,summary,Corals,,Caryophyllia,communis,Seguenza,,,,,,,
316,10/7/1873,78,summary,Corals,,Deltocyathus,italicus,M. Edwards and Haime,,,,,,,
317,10/7/1873,78,summary,Corals,,Stephanotrochus,diadema,,,,,,,,
318,10/7/1873,78,summary,corals,,Flabellum,alabastrum,,,,,,,,
319,10/7/1873,78,summary,Corals,,Bathyactis,symmetrica,Pourtales,,,,,,,
320,10/7/1873,78,summary,Asteroidea,,Plutonaster,abbreviatus,,,,,,,,
321,10/7/1873,78,summary,Asteroidea,,Aphroditaster,gracilis,,,,,,,,
322,10/7/1873,78,summary,Asteroidea,,Pentagonaster,lepidus,,,,,,,,
323,10/7/1873,78,summary,Amphipoda,,Amaryllis,haswelli,,,,,,,,
324,10/7/1873,78,summary,Anomura,,Lithodea,agassizii,Smith,,,,,,,
325,11/7/1873,79,summary,Asteroidea,,Pontaster,venustus,,,,,,,,
326,11/7/1873,79,summary,Asteroidea,,Dytaster,biserialis,,,,,,,,
327,13/7/1873,81,summary,Amphipoda,,Clio (Creseis),acicula,Rang,,,,,,,
328,19/7/1873,85,summary,Alcyonaria,,Pleurocorallium,johnsoni,Gray,,,,,,,
329,19/7/1873,85,summary,Alcyonaria,,Ceratoisis,palmae,,,,,,,,
330,21/7/1873,87,summary,Polyzoa,,Nellia,simplex,Busk,,,,,,,
331,23/7/1873,89,summary,Keratosa,,Ammoconia,auloplegma,,,,,,,,
332,23/7/1873,89,summary,Keratosa,,Psammopemma,calcareum,,,,,,,,
333,23/7/1873,89,summary,Asteroidea,,Lonchotaster,tartareus,,,,,,,,
334,23/7/1873,89,summary,Asteroidea,,Thoracaster,cylindratus,,,,,,,,
335,23/7/1873,89,summary,Asteroidea,,Freyella,tuberculata,,,,,,,,
336,23/7/1873,89,summary,Polyzoa,,Bugula,mirabilis,,,,,,,,
337,23/7/1873,89,summary,Polyzoa,,Farciminaria,delicatissima,,,,,,,,
338,23/7/1873,89,summary,Pelagic Fishes,,Ceratias,uranoscopus,Murray,,,,,,,
339,5/8/1873,93d-94,summary,Tetractinellida,,Pacillastra,crassiuscula,,Cape Verde,,,200-1150,,,
340,5/8/1873,93d-94,summary,Tetractinellida,,Sphinctrella,cribrifera,,Cape Verde,,,200-1150,,,
341,5/8/1873,93d-94,summary,Tetractinellida,,Sphinctrella,gracilis,,Cape Verde,,,200-1150,,,
342,5/8/1873,93d-94,summary,Tetractinellida,,Sphinctrella,ornatus,,Cape Verde,,,200-1150,,,
343,5/8/1873,93d-94,summary,Tetractinellida,,Calthropella,simplex,,Cape Verde,,,200-1150,,,
344,5/8/1873,93d-94,summary,Tetractinellida,,Corallistes,Masoni,Bowerbank,Cape Verde,,,200-1150,,,
345,5/8/1873,93d-94,summary,Tetractinellida,,Azorica ,pfeifferae,Carter,Cape Verde,,,200-1150,,,
346,5/8/1873,93d-94,summary,Tetractinellida,,Astropeplus,pulcher,,Cape Verde,,,200-1150,,,
347,5/8/1873,93d-94,summary,Alcyonaria,,Corallium,rubrum,Lamarck,Cape Verde,,,200-1150,,,
348,5/8/1873,93d-94,summary,Actiniaria,,Calliactis,polypus,Forskai,Cape Verde,,,200-1150,,,
349,5/8/1873,93d-94,summary,Actiniaria,,Halcampella,sp ,,Cape Verde,,,200-1150,,,
350,5/8/1873,93d-94,summary,Corals,,Caryophyllia,profunda,,Cape Verde,,,200-1150,,,
351,5/8/1873,93d-94,summary,Corals,,Madracis,asperula,M. Edwards and Haime,Cape Verde,,,200-1150,,,
352,5/8/1873,93d-94,summary,Corals,,Dendrophyllia,coraigera,Blainville,Cape Verde,,,200-1150,,,
353,5/8/1873,93d-94,summary,Reef Corals,,Astraea,Fragum,Esper,Cape Verde,,,200-1150,,,
354,5/8/1873,93d-94,summary,Reef Corals,,Porites,guadaloupensis,Duchassaing and Michelotti,Cape Verde,,,200-1150,,,
355,5/8/1873,93d-94,summary,Reef Corals,,Porites,superficialis,Duchassaing and Michelotti,Cape Verde,,,200-1150,,,
356,5/8/1873,93d-94,summary,Asteroidea,,Pontaster,venustus,,Cape Verde,,,200-1150,,,
357,5/8/1873,93d-94,summary,Asteroidea,,Psilaster,Cassiope,,Cape Verde,,,200-1150,,,
358,5/8/1873,93d-94,summary,Asteroidea,,Psilaster,patagiatus,,Cape Verde,,,200-1150,,,
359,5/8/1873,93d-94,summary,Asteroidea,,Pentagonaster,semilunatus,Linck,Cape Verde,,,200-1150,,,
360,5/8/1873,93d-94,summary,Asteroidea,,Nymphaster,albidus,,Cape Verde,,,200-1150,,,
361,5/8/1873,93d-94,summary,Asteroidea,,Pentaceros,dorsatus,Linne,Cape Verde,,,200-1150,,,
362,5/8/1873,93d-94,summary,Asteroidea,,Linckia,guildingii,Gray,Cape Verde,,,200-1150,,,
363,5/8/1873,93d-94,summary,Asteroidea,,Narcissia,canariensis,d'Orbigny,Cape Verde,,,200-1150,,,
364,5/8/1873,93d-94,summary,Asteroidea,,Asterias (stolasterias),glacialis,Muller,Cape Verde,,,200-1150,,,
365,5/8/1873,93d-94,summary,Anomura,,Remipes,Scutellatus,Fabricius,Cape Verde,,,200-1150,,,
366,5/8/1873,93d-94,summary,Anomura,,Pagurus,calidus,Risso,Cape Verde,,,200-1150,,,
367,5/8/1873,93d-94,summary,Anomura,,Eupagurus,excavatus,Herbst,Cape Verde,,,200-1150,,,
368,5/8/1873,93d-94,summary,Anomura,,Pachycheles,barbatus,M. Edwards,Cape Verde,,,200-1150,,,
369,5/8/1873,93d-94,summary,Anomura,,Galathea,sp,,Cape Verde,,,200-1150,,,
370,5/8/1873,93d-94,summary,Polyzoa,,scrupocelaria,Macandrei,Busk,Cape Verde,,,200-1150,,,
371,5/8/1873,93d-94,summary,Polyzoa,,Diachoris,hirtissima,Heller,Cape Verde,,,200-1150,,,
372,5/8/1873,93d-94,summary,Polyzoa,,Retepora,imperati,Busk,Cape Verde,,,200-1150,,,
373,5/8/1873,93d-94,summary,Polyzoa,,Porella,laevis (subcompressa),Hincks,Cape Verde,,,200-1150,,,
374,5/8/1873,93d-94,summary,Polyzoa,,Smittia,Jacobensis,,Cape Verde,,,200-1150,,,
375,5/8/1873,93d-94,summary,Polyzoa,,Cupularia,owenii,Gray,Cape Verde,,,200-1150,,,
376,5/8/1873,93d-94,summary,Polyzoa,,Crisia,conferta,Busk,Cape Verde,,,200-1150,,,
377,5/8/1873,93d-94,summary,Polyzoa,,Hornera,frondiculata,Lamouroux,Cape Verde,,,200-1150,,,
378,5/8/1873,93d-94,summary,Tunicata,,Leptoclinum,albidum,Verrill,Cape Verde,,,200-1150,,,
379,5/8/1873,93d-94,summary,Pelagic Fishes,,Scorpaena,scrofa,Linne,Cape Verde,,,200-1150,,,
380,5/8/1873,93d-94,summary,Pelagic Fishes,,Rhypticus,saponaceus,Bl. Schn,Cape Verde,,,200-1150,,,
381,5/8/1873,93d-94,summary,Pelagic Fishes,,Dactulopterus,volitans,Linne,Cape Verde,,,200-1150,,,
382,5/8/1873,93d-94,summary,Pelagic Fishes,,Lichia,glauca,Linne,Cape Verde,,,200-1150,,,
383,5/8/1873,93d-94,summary,Pelagic Fishes,,Caranx,crumenophthalmus,Bl,Cape Verde,,,200-1150,,,
384,5/8/1873,93d-94,summary,Pelagic Fishes,,Argyriosus,setipinnis,Mitch,Cape Verde,,,200-1150,,,
385,5/8/1873,93d-94,summary,Pelagic Fishes,,Galeoides,polydactylus,Vahl,Cape Verde,,,200-1150,,,
386,5/8/1873,93d-94,summary,Pelagic Fishes,,Sphyraena,vulgaris,C.V.,Cape Verde,,,200-1150,,,
387,5/8/1873,93d-94,summary,Pelagic Fishes,,Mugil,cephalus,Cuv. ,Cape Verde,,,200-1150,,,
388,5/8/1873,93d-94,summary,Pelagic Fishes,,Blennius,sanguinolentus,Pall,Cape Verde,,,200-1150,,,
389,5/8/1873,93d-94,summary,Pelagic Fishes,,Lepadogaster,gouani,Barnev,Cape Verde,,,200-1150,,,
390,5/8/1873,93d-94,summary,Pelagic Fishes,,Scarus,chrysopterus,Bl.,Cape Verde,,,200-1150,,,
391,5/8/1873,93d-94,summary,Pelagic Fishes,,Rhomboidichthys,Podas,de la Roche,Cape Verde,,,200-1150,,,
392,5/8/1873,93d-94,summary,Pelagic Fishes,,Hemirhamphus,vittatus,Val,Cape Verde,,,200-1150,,,
393,5/8/1873,93d-94,summary,Pelagic Fishes,,Balistes,forcipatus,Gm. ,Cape Verde,,,200-1150,,,
394,5/8/1873,93d-94,summary,Pelagic Fishes,,Monacanthus,setifer,Benn,Cape Verde,,,200-1150,,,
395,5/8/1873,93d-94,summary,Amphipoda,,Synopia,schleeleana,Bovallius,Cape Verde,,Surface,,,,
396,5/8/1873,93d-94,summary,Amphipoda,,Gammaropaia,atlantica,,Cape Verde,,Surface,,,,
397,5/8/1873,93d-94,summary,Amphipoda,,Dairella,bovallii,,Cape Verde,,Surface,,,,
398,5/8/1873,93d-94,summary,Amphipoda,,Phronima,megalodus,,Cape Verde,,Surface,,,,
399,5/8/1873,93d-94,summary,Amphipoda,,Hyperia,schizogeneios,,Cape Verde,,Surface,,,,
400,5/8/1873,93d-94,summary,Amphipoda,,Brachyscelus,mediterranea,Claus,Cape Verde,,Surface,,,,
401,5/8/1873,93d-94,summary,Amphipoda,,Lycaea,Vincenetii,,Cape Verde,,Surface,,,,
402,5/8/1873,93d-94,summary,Tunicata,,Salpa,cylindrica,Cuvier,Cape Verde,,Surface,,,,
403,5/8/1873,93d-94,summary,Tunicata,,Salpa,runcinata-fusiformis,Chamisso-Cuvier,Cape Verde,,Surface,,,,
404,5/8/1873,93d-94,summary,Tunicata,,Salpa,sp.,,Cape Verde,,Surface,,,,
405,5/8/1873,93d-94,summary,Tunicata,,Appendicularia,sp.,,Cape Verde,,Surface,,,,
406,5/8/1873,93d-94,summary,Pelagic Fishes,,Scorpaena,dactyloptera,de la Roche,Cape Verde,,Surface,,,,
407,14/8/1873,98,summary,Fishes,,Exocoetus,obtusirostris,Gunther,,,"Surface (possible young - Exocoetus evolans, Linne) ",,,,
408,16/8/1873,100,summary,Tunicata,,Pyrosoma,atlanticum,Peron,,,Surface,,,,
409,16/8/1873,100,summary,,,Pyrosoma,giganteum,Lesueur,,,Surface,,,,
410,16/8/1873,100,summary,Fishes,,Leptocephalus,Morrissii,,,,Surface,,,,
411,19/8/1873,101,summary,Amphipoda,,Cystisoma,spinosum,Fabricius,,,,,,,
412,19/8/1873,101,summary,Polyzoa,,Bugula,reticulata,,,,,,,,
413,19/8/1873,101,summary,Pelagic Fishes,,Sternoptyx,diaphana,Herm,,,,,,,
414,19/8/1873,101,summary,Pelagic Fishes,,Gonodtoma,microdon,,,,,,,,
415,19/8/1873,101,summary,Pelagic Fishes,,Astronesthes,niger,Rich,,,,,,,
416,19/8/1873,101,summary,Pelagic Fishes,,Nemichthys,infans,,,,,,,,
417,22/8/1873,103,summary,Amphipoda,,Phronima,pacifica,Streets,,,Surface,,,,
418,23/8/1873,104,summary,Polyzoa,,Bugula,reticulata,,,,,,,,
419,23/8/1873,104,summary,Pelagic Fishes,,Mixonus,laticeps,,,,,,,,
420,23/8/1873,104,summary,Pelagic Fishes,,Bathyonus,taenia,,,,,,,,
421,23/8/1873,104,summary,Pelagic Fishes,,Chauliodus,sloanii,,,,,,,,
422,23/8/1873,104,summary,Amphipoda,,Oxycephalus,clausi,Bovallius,,,Surface,,,,
423,25/8/1873,106,summary,Tetractinellida,,Thenea,fenestrata,Schmidt,,,,,,,
424,25/8/1873,106,summary,Asteroidea,,Pargonaster,cylindratus,,,,,,,,
425,25/8/1873,106,summary,Amphipoda,,Stenopleura,atlantica,,,,,,,,
426,25/8/1873,106,summary,Anomura,,Parapagurus,abyssorum,M. Edwards,,,,,,,
427,25/8/1873,106,summary,Polyzoa,,Bugula,reticulata,,,,,,,,
428,25/8/1873,106,summary,Polyzoa,,Farciminaria,delicatissima,,,,,,,,
429,25/8/1873,106,summary,Fishes,,Melamphaes,robustus,,,,,,,,
430,25/8/1873,106,summary,Fishes,,Melanocetus,murrayi,,,,,,,,
431,25/8/1873,106,summary,Fishes,,Sternoptyx,diaphana,Herm,,,,,,,
432,25/8/1873,106,summary,Fishes,,Gonostoma,microdon,,,,,,,,
433,25/8/1873,106,summary,Amphipoda,,Phronimella,elongata,Claus,,,Surface,,,,
434,25/8/1873,106,summary,Amphipoda,,Platyscelus,serratulus,,,,Surface,,,,
435,25/8/1873,106,summary,Amphipoda,,Thyropus,danae,,,,Surface,,,,
436,26/8/1873,107,summary,Amphipoda,,Cystisoma,spinosum,Fabricius,,,,,,,
437,26/8/1873,107,summary,Pelagic Fishes,,Melamphaes,crassiceps,,,,,,,,
438,26/8/1873,107,summary,Pelagic Fishes,,Chiasmodus,niger,Johnson,,,,,,,
439,26/8/1873,107,summary,Pelagic Fishes,,Bathyonus,compressus,,,,,,,,
440,26/8/1873,107,summary,Pelagic Fishes,,Sternoptyx,diaphana,Herm,,,,,,,
441,26/8/1873,107,summary,Pelagic Fishes,,Platytroctes,apus,,,,,,,,
442,27/8/1873,108,summary,Amphipoda,,Phronimella,elongata,Claus,,,,,,,
443,27/8/1873,108,summary,Amphipoda,,Lycaeopsis,pauli,,,,,,,,
444,27/8/1873,108,summary,Amphipoda,,Platyscelus,serratulus,,,,,,,,
445,27/8/1873,108,summary,Amphipoda,,Lycaea,pauli,,,,,,,,
446,28/8/1873,109,summary,Tetractinellida,,Pilochrota,gigas,,,,,,,,
447,28/8/1873,109,summary,Alcyonaria,,Paramuricea,aequatorialis,,,,,,,,
448,28/8/1873,109,summary,Alcyonaria,,Placogorgia,atlantica,,,,,,,,
449,28/8/1873,109,summary,Antipatheatia,,Pteropathes,fragilis,,,,,,,,
450,28/8/1873,109,summary,Corals,,Lophohelia,prolifera,M. Edwards and Haime,,,,,,,
451,28/8/1873,109,summary,Anomura,,Munida,sancti-pauli,,,,,,,,
452,28/8/1873,109,summary,Polyzoa,,Catenaria,diaphana,Busk,,,,,,,
453,28/8/1873,109,summary,Polyzoa,,Scrupocellaria,macandrei,Busk,,,,,,,
454,28/8/1873,109,summary,Polyzoa,,Tubucellaria,opuntioides,Pallas,,,,,,,
455,28/8/1873,109,summary,Polyzoa,,Crisia,denticulata,Lamarck,,,,,,,
456,28/8/1873,109,summary,Fishes,,Holocentrum,sancti-pauli,,,,Surface,,,,
457,28/8/1873,109,summary,Fishes,,Caranx,ascensionis,Forst,,,Surface,,,,
458,28/8/1873,109,summary,Fishes,,Glyphidodon,saxatilis,Linne,,,Surface,,,,
459,28/8/1873,109,summary,Fishes,,Cossyphus,rufus,Linne,,,Surface,,,,
460,28/8/1873,109,summary,Fishes,,Platyglossus,cyanostigma,C.V.,,,Surface,,,,
461,28/8/1873,109,summary,Fishes,,Enchelycore,nigricans,Bonnat,,,Surface,,,,
462,28/8/1873,109,summary,Fishes,,Balistes,buniva,Lac,,,Surface,,,,
463,1/9/1873,112-113a,summary,Pelagic Fishes,,Haemulon,chrysargyreum,Gunther,,,,,,,
464,4/9/1873,116,summary,Corals,,Madracis,asperula,M. Edwards and Haime,,,,,,,
465,4/9/1873,116,summary,Asteroidea,,Astropecten,brasiliensis,Muller and Troschel,,,,,,,
466,4/9/1873,116,summary,Anomura,,Munida,spinifrons,,,,,,,,
467,9/9/1873,120,summary,Corals,,Deltocyathus,italicus,M. Edwards and Haime,,,,,,,
468,9/9/1873,120,summary,Corals,,Stephanotrochus,diadema,,,,,,,,
469,9/9/1873,120,summary,Corals,,Stephanotrochus,discoides,,,,,,,,
470,9/9/1873,120,summary,Asteroidea,,Zoroaster,fulgens,Wyville Thomson,,,,,,,
471,9/9/1873,120,summary,Amphipoda,,Andania,boecki,,,,,,,,
472,9/9/1873,120,summary,Amphipoda,,Lanceola,aestiva,,,,,,,,
473,9/9/1873,120,summary,Pelagic Fishes,,Malamphaes,crassiceps,,,,,,,,
474,9/9/1873,120,summary,Pelagic Fishes,,Gonostoma,microdon,,,,,,,,
475,9/9/1873,120,summary,Pelagic Fishes,,Bathytroctes,rostratus,,,,,,,,
476,9/9/1873,120,summary,Pelagic Fishes,,Bathypterios,quadrifilis,,,,,,,,
477,9/9/1873,120,summary,Pelagic Fishes,,Nemichthys,infans,,,,,,,,
478,10/9/1873,122-122c,summary,Keratosa,,Cacospongia,levis,,,,,,,,
479,10/9/1873,122-122c,summary,Keratosa,,Stelospongos,longispinus,Fonbressin and Michelotti,,,,,,,
480,10/9/1873,122-122c,summary,Keratosa,,Verongia,tenuissima,Hyatt,,,,,,,
481,10/9/1873,122-122c,summary,Tetractinellida,,Characella,aspera,,,,,,,,
482,10/9/1873,122-122c,summary,Tetractinellida,,Synops,neptuni,,,,,,,,
483,10/9/1873,122-122c,summary,Tetractinellida,,Synops,vosmaeri,,,,,,,,
484,10/9/1873,122-122c,summary,Tetractinellida,,Corallistes,typus,Schmidt,,,,,,,
485,10/9/1873,122-122c,summary,Alcyonaria,,Dasygorgia,spiculosa,Verrill,,,,,,,
486,10/9/1873,122-122c,summary,Alcyonaria,,Primnoella,distans,Struder,,,,,,,
487,10/9/1873,122-122c,summary,Corals,,Stylaster,duchassaingi,Pourtales,,,,,,,
488,10/9/1873,122-122c,summary,Corals,,Caryophyllia,maculata,Pourtales,,,,,,,
489,10/9/1873,122-122c,summary,Reef Corals,,Orbicella,cavernosa,Esper,,,,,,,
490,10/9/1873,122-122c,summary,Asteroidea,,Astropecten,cingulatus,,,,,,,,
491,10/9/1873,122-122c,summary,Asteroidea,,Calyptraster,coa,,,,,,,,
492,10/9/1873,122-122c,summary,Annelida,,Syllis,brasiliensis,,,,,,,,
493,10/9/1873,122-122c,summary,Annelida,,Nereis (Ceratonereis),brasiliensis,,,,,,,,
494,10/9/1873,122-122c,summary,Annelida,,Nematonereis,Schmardae,,,,,,,,
495,10/9/1873,122-122c,summary,Annelida,,Eunice,equibranchiata,,,,,,,,
496,10/9/1873,122-122c,summary,Anomura,,Eupagurus,occlusus,,,,,,,,
497,10/9/1873,122-122c,summary,Anomura,,Paguristes,visor,,,,,,,,
498,10/9/1873,122-122c,summary,Anomura,,Parapagurus,gracilis,,,,,,,,
499,10/9/1873,122-122c,summary,Anomura,,Munida,stimpsoni,M. Edwards,,,,,,,
500,10/9/1873,122-122c,summary,Anomura,,Munida,miles,M. Edwards,,,,,,,
501,10/9/1873,122-122c,summary,Polyzoa,,Pasythea,eburnea,Smitt,,,,,,,
502,10/9/1873,122-122c,summary,Polyzoa,,Catenicella,sacculata,,,,,,,,
503,10/9/1873,122-122c,summary,Polyzoa,,Catenicella,elegans,Busk,,,,,,,
504,10/9/1873,122-122c,summary,Polyzoa,,Bicellaria,navicularis,,,,,,,,
505,10/9/1873,122-122c,summary,Polyzoa,,Bugula,versicolor,,,,,,,,
506,10/9/1873,122-122c,summary,Polyzoa,,Kinetoskias,pocillum,,,,,,,,
507,10/9/1873,122-122c,summary,Polyzoa,,Farciminaria,brasiliensis,,,,,,,,
508,10/9/1873,122-122c,summary,Polyzoa,,Farciminaria,gracilis,,,,,,,,
509,10/9/1873,122-122c,summary,Polyzoa,,Farciminaria,biseriata,Waters,,,,,,,
510,10/9/1873,122-122c,summary,Polyzoa,,Bifaxaria,submucronata,,,,,,,,
511,10/9/1873,122-122c,summary,Polyzoa,,Bifaxaria,corrugata,,,,,,,,
512,10/9/1873,122-122c,summary,Polyzoa,,Salicornaria,magnifica,,,,,,,,
513,10/9/1873,122-122c,summary,Polyzoa,,Mucronella,castanea,,,,,,,,
514,10/9/1873,122-122c,summary,Polyzoa,,Adeonella,distoma,Busk,,,,,,,
515,10/9/1873,122-122c,summary,Polyzoa,,Cellepora,aspera,,,,,,,,
516,10/9/1873,122-122c,summary,Tunicata,,Cystiodytes,draschii,,,,,,,,
517,10/9/1873,122-122c,summary,Tunicata,,Pyrosoma,giganteum,Lesueur,,,,,,,
518,10/9/1873,122-122c,summary,Pelagic Fishes,,Centropristis,annularis,,,,,,,,
519,10/9/1873,122-122c,summary,Pelagic Fishes,,Bathyanthias,roseus,,,,,,,,
520,10/9/1873,122-122c,summary,Pelagic Fishes,,Malthe,vespertilio,Linne,,,,,,,
521,10/9/1873,122-122c,summary,Pelagic Fishes,,Peristethus,truncatum,,,,,,,,
522,10/9/1873,122-122c,summary,Pelagic Fishes,,Heliastes,flavicauda,,,,,,,,
523,10/9/1873,122-122c,summary,Pelagic Fishes,,Rhomboidichthys,cornutus,,,,,,,,
524,10/9/1873,122-122c,summary,Pelagic Fishes,,Hippocampus ,guttulatus,Cuv,,,,,,,
525,10/9/1873,122-122c,summary,Pelagic Fishes,,Monacanthus,occidentalis,Gunther,,,,,,,
526,10/9/1873,122-122c,summary,Pelagic Fishes,,Ostracion,quadricornis,Linne,,,,,,,
527,10/9/1873,122-122c,summary,Pelagic Fishes,,Neobythites,ocellatus,,,,,,,,
528,10/9/1873,122-122c,summary,Pelagic Fishes,,Diplacanthopoma,brachysoma,,,,,,,,
529,10/9/1873,122-122c,summary,Pelagic Fishes,,Macrurus,leptolepsis,,,,,,,,
530,10/9/1873,122-122c,summary,Pelagic Fishes,,Macrurus,laevis (subcompressa),Lowe,,,,,,,
531,11/9/1873,124,summary,Tetractinellida,,Thenea,fenestrata,Schmidt,,,,,,,
532,11/9/1873,124,summary,Fishes,,Ipnops,murrayi,,,,,,,,
533,12/9/1873,125-126a,summary,Asteroidea,,Nymphaster,basilicus,,,,,,,,
534,12/9/1873,125-126a,summary,Pelagic Fishes,,Bathypterios,quadrifilis,,,,,,,,
535,12/9/1873,125-126a,summary,Pelagic Fishes,,Synaphobranchus,pinnatus,Gronovius,,,,,,,
536,14/9/1873,128,summary,Keratosa,,Spongelia,pallescens,Schmidt,,,,,,,
537,14/9/1873,128,summary,Keratosa,,Psammopemma,porosum,,,,,,,,
538,14/9/1873,128,summary,Keratosa,,Euspongia,officinalis,Linne,,,,,,,
539,14/9/1873,128,summary,Keratosa,,Cacospongia,amorpha,,,,,,,,
540,14/9/1873,128,summary,Keratosa,,Cacospongia,compacta,,,,,,,,
541,14/9/1873,128,summary,Tetractinellida,,Craniella,Carteri,,,,,,,,
542,14/9/1873,128,summary,Tetractinellida,,Samus,anonymus,Gray,,,,,,,
543,14/9/1873,128,summary,Tetractinellida,,Pilochrota,crassispicula,,,,,,,,
544,14/9/1873,128,summary,Tetractinellida,,Pilochrota,anancora,,,,,,,,
545,14/9/1873,128,summary,Tetractinellida,,Tribrachium,schmidtii,Weltner,,,,,,,
546,14/9/1873,128,summary,Tetractinellida,,Erylus,formosus,,,,,,,,
547,14/9/1873,128,summary,Tetractinellida,,Caminus,sphaeroconica,,,,,,,,
548,14/9/1873,128,summary,Tetractinellida,,Cydonium,glariosus,,,,,,,,
549,14/9/1873,128,summary,Tetractinellida,,Azorica ,pfeifferae,Carter,,,,,,,
550,14/9/1873,128,summary,Tetractinellida,,Scolopes,moseleyi,,,,,,,,
551,14/9/1873,128,summary,Alyconaria,,Muricea,bicolor,,,,,,,,
552,14/9/1873,128,summary,Alyconaria,,Leptogorgia,purpurea,Pallas,,,,,,,
553,14/9/1873,128,summary,Alyconaria,,Telesto (Carijoa),rupicola,Muller,,,,,,,
554,14/9/1873,128,summary,Asteroidea,,Astropecten,brasiliensis,Muller and Troschel,,,,,,,
555,14/9/1873,128,summary,Asteroidea,,Luidia,alternata,Lutken,,,,,,,
556,14/9/1873,128,summary,Asteroidea,,Luidia,clathrata,Lutken,,,,,,,
557,14/9/1873,128,summary,Asteroidea,,Narcissa,trigonaria,,,,,,,,
558,14/9/1873,128,summary,Asteroidea,,Echinaster,spinosus,Muller and Troschel,,,,,,,
559,14/9/1873,128,summary,Anomura,,Dromisia,antellensis,Stimpson,,,,,,,
560,14/9/1873,128,summary,Anomura,,Hypochoncha,panamensis,Smith,,,,,,,
561,14/9/1873,128,summary,Anomura,,Zanclifer,caribensis,Freminville,,,,,,,
562,14/9/1873,128,summary,Anomura,,Petrolisthes,serratus,,,,,,,,
563,14/9/1873,128,summary,Anomura,,Petrolisthes,sp. ,,,,,,,,
564,14/9/1873,128,summary,Polyzoa,,Nellia,oculata,Busk,,,,,,,
565,14/9/1873,128,summary,Polyzoa,,Bicellaria,Glabra,Hincks,,,,,,,
566,14/9/1873,128,summary,Polyzoa,,Smittia,tenuis ,,,,,,,,
567,14/9/1873,128,summary,Polyzoa,,Mucronella,castanea,,,,,,,,
568,14/9/1873,128,summary,Polyzoa,,Gemellipora,glabra,Smitt,,,,,,,
569,14/9/1873,128,summary,Polyzoa,,Cellepora,imbellis,,,,,,,,
570,14/9/1873,128,summary,Polyzoa,,Cellepora,mamillata,Busk,,,,,,,
571,14/9/1873,128,summary,Polyzoa,,Cupularia,monotrema,,,,,,,,
572,14/9/1873,128,summary,Polyzoa,,Cupularia,canariensis,Busk,,,,,,,
573,14/9/1873,128,summary,Polyzoa,,Amathia,distans,,,,,,,,
574,14/9/1873,128,summary,Polyzoa,,Amathia,brasiliensis,,,,,,,,
575,14/9/1873,128,summary,Polyzoa,,Farrella,atlantica,,,,,,,,
576,14/9/1873,128,summary,Tunicata,,Polycarpa,pilella,,,,,,,,
577,14/9/1873,128,summary,Tunicata,,Aplidium,crassum,,,,,,,,
