ID,Date,Station,Vol,Taxa,PageNumber,Genus,Species,Tax auth,Area,No Specimens,Notes,depth (fathoms),lat,long,Expedition if not challenger,WoRMS ID,WoRMS Taxa
5847,,224,Zoology Vol. 9,Foraminifera,768,Trochammina,galeata,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:478975,Foraminifera
5848,,20,Zoology Vol. 9,Foraminifera,768,Trochammina,pauciloculata,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:478965,Foraminifera
5849,,224,Zoology Vol. 9,Foraminifera,768,Trochammina,pauciloculata,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:478965,Foraminifera
5850,,218,Zoology Vol. 9,Foraminifera,768,Trochammina,pauciloculata,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:478965,Foraminifera
5851,,271,Zoology Vol. 9,Foraminifera,768,Trochammina,pauciloculata,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:478965,Foraminifera
5852,,300,Zoology Vol. 9,Foraminifera,768,Trochammina,pauciloculata,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:478965,Foraminifera
5853,,70,Zoology Vol. 9,Foraminifera,768,Trochammina,ringens,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:522274,Foraminifera
5854,,346,Zoology Vol. 9,Foraminifera,768,Trochammina,ringens,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:522274,Foraminifera
5855,,144,Zoology Vol. 9,Foraminifera,768,Trochammina,trullissata,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:478966,Foraminifera
5856,,332,Zoology Vol. 9,Foraminifera,768,Trochammina,trullissata,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:478966,Foraminifera
5857,,346,Zoology Vol. 9,Foraminifera,768,Trochammina,trullissata,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:478966,Foraminifera
5858,,271,Zoology Vol. 9,Foraminifera,768,Trochammina,trullissata,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:478966,Foraminifera
5859,,280,Zoology Vol. 9,Foraminifera,768,Trochammina,trullissata,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:478966,Foraminifera
5860,,144,Zoology Vol. 9,Foraminifera,768,Webbina,clavata,J. & P.,,1,,,,,,urn:lsid:marinespecies.org:taxname:1333592,Foraminifera
5861,,146,Zoology Vol. 9,Foraminifera,768,Webbina,clavata,J. & P.,,1,,,,,,urn:lsid:marinespecies.org:taxname:1333592,Foraminifera
5862,,218,Zoology Vol. 9,Foraminifera,768,Webbina,clavata,J. & P.,,1,,,,,,urn:lsid:marinespecies.org:taxname:1333592,Foraminifera
5863,,300,Zoology Vol. 9,Foraminifera,768,Webbina,clavata,J. & P.,,1,,,,,,urn:lsid:marinespecies.org:taxname:1333592,Foraminifera
5864,,302,Zoology Vol. 9,Foraminifera,768,Webbina,clavata,J. & P.,,1,,,,,,urn:lsid:marinespecies.org:taxname:1333592,Foraminifera
5865,,218,Zoology Vol. 9,Foraminifera,768,Cyclammina,cancellata,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:114045,Foraminifera
5866,,78,Zoology Vol. 9,Foraminifera,768,Textularia,agglutinans,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:114264,Foraminifera
5867,,300,Zoology Vol. 9,Foraminifera,768,Textularia,agglutinans,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:114264,Foraminifera
5868,,346,Zoology Vol. 9,Foraminifera,768,Textularia,agglutinans var. porrecta,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:523644,Foraminifera
5869,,335,Zoology Vol. 9,Foraminifera,768,Textularia,aspera,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:895971,Foraminifera
5870,,111,Zoology Vol. 9,Foraminifera,768,Textularia,concava,(Kar.),,1,,,,,,urn:lsid:marinespecies.org:taxname:994650,Foraminifera
5871,,332,Zoology Vol. 9,Foraminifera,768,Textularia,concava,(Kar.),,1,,,,,,urn:lsid:marinespecies.org:taxname:994650,Foraminifera
5872,,300,Zoology Vol. 9,Foraminifera,768,Textularia,quadrilatera,Schw.,,1,,,,,,urn:lsid:marinespecies.org:taxname:917357,Foraminifera
5873,,335,Zoology Vol. 9,Foraminifera,768,Textularia,sagittula,Defr.,,1,,,,,,urn:lsid:marinespecies.org:taxname:114285,Foraminifera
5874,,218,Zoology Vol. 9,Foraminifera,768,Textularia,sagittula,Defr.,,1,question mark present,,,,,urn:lsid:marinespecies.org:taxname:114285,Foraminifera
5875,,78,Zoology Vol. 9,Foraminifera,768,Verneuilina,propinqua,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:478974,Foraminifera
5876,,20,Zoology Vol. 9,Foraminifera,768,Verneuilina,pygmcea,(Egger),,1,,,,,,urn:lsid:marinespecies.org:taxname:112418,Foraminifera
5877,,70,Zoology Vol. 9,Foraminifera,768,Verneuilina,pygmcea,(Egger),,1,,,,,,urn:lsid:marinespecies.org:taxname:112418,Foraminifera
5878,,111,Zoology Vol. 9,Foraminifera,768,Verneuilina,pygmcea,(Egger),,1,,,,,,urn:lsid:marinespecies.org:taxname:112418,Foraminifera
5879,,346,Zoology Vol. 9,Foraminifera,768,Verneuilina,pygmcea,(Egger),,1,,,,,,urn:lsid:marinespecies.org:taxname:112418,Foraminifera
5880,,332,Zoology Vol. 9,Foraminifera,768,Verneuilina,pygmcea,(Egger),,1,,,,,,urn:lsid:marinespecies.org:taxname:112418,Foraminifera
5881,,144,Zoology Vol. 9,Foraminifera,768,Verneuilina,pygmcea,(Egger),,1,,,,,,urn:lsid:marinespecies.org:taxname:112418,Foraminifera
5882,,146,Zoology Vol. 9,Foraminifera,768,Verneuilina,pygmcea,(Egger),,1,,,,,,urn:lsid:marinespecies.org:taxname:112418,Foraminifera
5883,,224,Zoology Vol. 9,Foraminifera,768,Verneuilina,pygmcea,(Egger),,1,,,,,,urn:lsid:marinespecies.org:taxname:112418,Foraminifera
5884,,218,Zoology Vol. 9,Foraminifera,768,Verneuilina,pygmcea,(Egger),,1,,,,,,urn:lsid:marinespecies.org:taxname:112418,Foraminifera
5885,,280,Zoology Vol. 9,Foraminifera,768,Verneuilina,pygmcea,(Egger),,1,,,,,,urn:lsid:marinespecies.org:taxname:112418,Foraminifera
5886,,300,Zoology Vol. 9,Foraminifera,768,Verneuilina,pygmcea,(Egger),,1,,,,,,urn:lsid:marinespecies.org:taxname:112418,Foraminifera
5887,,20,Zoology Vol. 9,Foraminifera,768,Gaudryina,baccata,Schw.,,1,,,,,,urn:lsid:marinespecies.org:taxname:594868,Foraminifera
5888,,78,Zoology Vol. 9,Foraminifera,768,Gaudryina,pupoides,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:409625,Foraminifera
5889,,346,Zoology Vol. 9,Foraminifera,768,Gaudryina,pupoides,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:409625,Foraminifera
5890,,335,Zoology Vol. 9,Foraminifera,768,Gaudryina,pupoides,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:409625,Foraminifera
5891,,218,Zoology Vol. 9,Foraminifera,768,Gaudryina,pupoides,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:409625,Foraminifera
5892,,271,Zoology Vol. 9,Foraminifera,768,Gaudryina,pupoides,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:409625,Foraminifera
5893,,280,Zoology Vol. 9,Foraminifera,768,Gaudryina,pupoides,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:409625,Foraminifera
5894,,300,Zoology Vol. 9,Foraminifera,768,Gaudryina,pupoides,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:409625,Foraminifera
5895,,302,Zoology Vol. 9,Foraminifera,768,Gaudryina,pupoides,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:409625,Foraminifera
5896,,300,Zoology Vol. 9,Foraminifera,768,Gaudryina,pupoides var. chilostoma,Rss.,,1,,,,,,urn:lsid:marinespecies.org:taxname:595938,Foraminifera
5897,,335,Zoology Vol. 9,Foraminifera,768,Gaudryina,pupoides var. chilostoma,Rss.,,1,,,,,,urn:lsid:marinespecies.org:taxname:595938,Foraminifera
5898,,346,Zoology Vol. 9,Foraminifera,768,Gaudryina,siphonella,Rss.,,1,,,,,,urn:lsid:marinespecies.org:taxname:585260,Foraminifera
5899,,218,Zoology Vol. 9,Foraminifera,768,Gaudryina,siphonella,Rss.,,1,,,,,,urn:lsid:marinespecies.org:taxname:585260,Foraminifera
5900,,300,Zoology Vol. 9,Foraminifera,768,Valvulina,conica,P. &J.,,1,,,,,,urn:lsid:marinespecies.org:taxname:114362,Foraminifera
5901,,332,Zoology Vol. 9,Foraminifera,768,Clavulina,communis,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:954529,Foraminifera
5902,,146,Zoology Vol. 9,Foraminifera,768,Clavulina,communis,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:954529,Foraminifera
5903,,218,Zoology Vol. 9,Foraminifera,768,Clavulina,communis,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:954529,Foraminifera
5904,,300,Zoology Vol. 9,Foraminifera,768,Clavulina,communis,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:954529,Foraminifera
5905,,146,Zoology Vol. 9,Foraminifera,768,Bulimina,aculeata,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:113030,Foraminifera
5906,,218,Zoology Vol. 9,Foraminifera,768,Bulimina,aculeata,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:113030,Foraminifera
5907,,70,Zoology Vol. 9,Foraminifera,768,Bulimina,buchiana,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:113033,Foraminifera
5908,,78,Zoology Vol. 9,Foraminifera,768,Bulimina,buchiana,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:113033,Foraminifera
5909,,300,Zoology Vol. 9,Foraminifera,768,Bulimina,buchiana,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:113033,Foraminifera
5910,,302,Zoology Vol. 9,Foraminifera,768,Bulimina,buchiana,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:113033,Foraminifera
5911,,78,Zoology Vol. 9,Foraminifera,767,Biloculina,bulloides,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:523324,Foraminifera
5912,,332,Zoology Vol. 9,Foraminifera,767,Biloculina,bulloides,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:523324,Foraminifera
5913,,218,Zoology Vol. 9,Foraminifera,767,Biloculina,comata,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:478660,Foraminifera
5914,,20,Zoology Vol. 9,Foraminifera,767,Biloculina,depressa,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:112501,Foraminifera
5915,,70,Zoology Vol. 9,Foraminifera,767,Biloculina,depressa,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:112501,Foraminifera
5916,,78,Zoology Vol. 9,Foraminifera,767,Biloculina,depressa,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:112501,Foraminifera
5917,,111,Zoology Vol. 9,Foraminifera,767,Biloculina,depressa,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:112501,Foraminifera
5918,,346,Zoology Vol. 9,Foraminifera,767,Biloculina,depressa,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:112501,Foraminifera
5919,,332,Zoology Vol. 9,Foraminifera,767,Biloculina,depressa,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:112501,Foraminifera
5920,,335,Zoology Vol. 9,Foraminifera,767,Biloculina,depressa,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:112501,Foraminifera
5921,,144,Zoology Vol. 9,Foraminifera,767,Biloculina,depressa,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:112501,Foraminifera
5922,,146,Zoology Vol. 9,Foraminifera,767,Biloculina,depressa,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:112501,Foraminifera
5923,,214,Zoology Vol. 9,Foraminifera,767,Biloculina,depressa,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:112501,Foraminifera
5924,,224,Zoology Vol. 9,Foraminifera,767,Biloculina,depressa,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:112501,Foraminifera
5925,,218,Zoology Vol. 9,Foraminifera,767,Biloculina,depressa,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:112501,Foraminifera
5926,,280,Zoology Vol. 9,Foraminifera,767,Biloculina,depressa,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:112501,Foraminifera
5927,,300,Zoology Vol. 9,Foraminifera,767,Biloculina,depressa,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:112501,Foraminifera
5928,,302,Zoology Vol. 9,Foraminifera,767,Biloculina,depressa,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:112501,Foraminifera
5929,,224,Zoology Vol. 9,Foraminifera,767,Biloculina,depressa var. murrhyna,Schw.,,1,,,,,,urn:lsid:marinespecies.org:taxname:593796,Foraminifera
5930,,20,Zoology Vol. 9,Foraminifera,767,Biloculina,depressa var. serrata,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:525874,Foraminifera
5931,,218,Zoology Vol. 9,Foraminifera,767,Biloculina,depressa var. serrata,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:525874,Foraminifera
5932,,218,Zoology Vol. 9,Foraminifera,767,Biloculina,irregularis,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:593792,Foraminifera
5933,,20,Zoology Vol. 9,Foraminifera,767,Biloculina,ringens,(Lamk.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:525512,Foraminifera
5934,,78,Zoology Vol. 9,Foraminifera,767,Biloculina,ringens,(Lamk.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:525512,Foraminifera
5935,,335,Zoology Vol. 9,Foraminifera,767,Biloculina,ringens,(Lamk.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:525512,Foraminifera
5936,,300,Zoology Vol. 9,Foraminifera,767,Biloculina,ringens,(Lamk.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:525512,Foraminifera
5937,,78,Zoology Vol. 9,Foraminifera,767,Biloculina,sphoera,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:479019,Foraminifera
5938,,346,Zoology Vol. 9,Foraminifera,767,Biloculina,sphoera,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:479019,Foraminifera
5939,,218,Zoology Vol. 9,Foraminifera,767,Biloculina,sphoera,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:479019,Foraminifera
5940,,300,Zoology Vol. 9,Foraminifera,767,Biloculina,sphoera,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:479019,Foraminifera
5941,,335,Zoology Vol. 9,Foraminifera,767,Spiroloculina,acutimargo,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:522404,Foraminifera
5942,,218,Zoology Vol. 9,Foraminifera,767,Spiroloculina,limbata,d'Orb.,,1,,,,,,urn:lsid:marinespecies.org:taxname:523445,Foraminifera
5943,,111,Zoology Vol. 9,Foraminifera,767,Spiroloculina,tenuis,(Czjz.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:594412,Foraminifera
5944,,332,Zoology Vol. 9,Foraminifera,767,Spiroloculina,tenuis,(Czjz.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:594412,Foraminifera
5945,,335,Zoology Vol. 9,Foraminifera,767,Spiroloculina,tenuis,(Czjz.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:594412,Foraminifera
5946,,144,Zoology Vol. 9,Foraminifera,767,Spiroloculina,tenuis,(Czjz.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:594412,Foraminifera
5947,,218,Zoology Vol. 9,Foraminifera,767,Spiroloculina,tenuis,(Czjz.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:594412,Foraminifera
5948,,300,Zoology Vol. 9,Foraminifera,767,Spiroloculina,tenuis,(Czjz.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:594412,Foraminifera
5949,,302,Zoology Vol. 9,Foraminifera,767,Spiroloculina,tenuis,(Czjz.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:594412,Foraminifera
5950,,346,Zoology Vol. 9,Foraminifera,767,Miliolina,insignis,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:478670,Foraminifera
5951,,144,Zoology Vol. 9,Foraminifera,767,Miliolina,oblonga,(Montag.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:391209,Foraminifera
5952,,218,Zoology Vol. 9,Foraminifera,767,Miliolina,oblonga,(Montag.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:391209,Foraminifera
5953,,271,Zoology Vol. 9,Foraminifera,767,Miliolina,oblonga,(Montag.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:391209,Foraminifera
5954,,218,Zoology Vol. 9,Foraminifera,767,Miliolina,secans,(d'Orb.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:525617,Foraminifera
5955,,70,Zoology Vol. 9,Foraminifera,767,Miliolina,seminulum,(Linn.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:391210,Foraminifera
5956,,78,Zoology Vol. 9,Foraminifera,767,Miliolina,seminulum,(Linn.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:391210,Foraminifera
5957,,111,Zoology Vol. 9,Foraminifera,767,Miliolina,seminulum,(Linn.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:391210,Foraminifera
5958,,346,Zoology Vol. 9,Foraminifera,767,Miliolina,seminulum,(Linn.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:391210,Foraminifera
5959,,335,Zoology Vol. 9,Foraminifera,767,Miliolina,seminulum,(Linn.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:391210,Foraminifera
5960,,144,Zoology Vol. 9,Foraminifera,767,Miliolina,seminulum,(Linn.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:391210,Foraminifera
5961,,146,Zoology Vol. 9,Foraminifera,767,Miliolina,seminulum,(Linn.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:391210,Foraminifera
5962,,218,Zoology Vol. 9,Foraminifera,767,Miliolina,seminulum,(Linn.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:391210,Foraminifera
5963,,280,Zoology Vol. 9,Foraminifera,767,Miliolina,seminulum,(Linn.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:391210,Foraminifera
5964,,300,Zoology Vol. 9,Foraminifera,767,Miliolina,seminulum,(Linn.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:391210,Foraminifera
5965,,302,Zoology Vol. 9,Foraminifera,767,Miliolina,seminulum,(Linn.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:391210,Foraminifera
5966,,20,Zoology Vol. 9,Foraminifera,767,Miliolina,tricarinata,(d'Orb.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:525622,Foraminifera
5967,,335,Zoology Vol. 9,Foraminifera,767,Miliolina,tricarinata,(d'Orb.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:525622,Foraminifera
5968,,78,Zoology Vol. 9,Foraminifera,767,Miliolina,trigonula,(Lamk.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:525623,Foraminifera
5969,,70,Zoology Vol. 9,Foraminifera,767,Miliolina,venusta,(Kar.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:595956,Foraminifera
5970,,111,Zoology Vol. 9,Foraminifera,767,Miliolina,venusta,(Kar.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:595956,Foraminifera
5971,,346,Zoology Vol. 9,Foraminifera,767,Miliolina,venusta,(Kar.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:595956,Foraminifera
5972,,332,Zoology Vol. 9,Foraminifera,767,Miliolina,venusta,(Kar.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:595956,Foraminifera
5973,,335,Zoology Vol. 9,Foraminifera,767,Miliolina,venusta,(Kar.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:595956,Foraminifera
5974,,224,Zoology Vol. 9,Foraminifera,767,Miliolina,venusta,(Kar.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:595956,Foraminifera
5975,,218,Zoology Vol. 9,Foraminifera,767,Miliolina,venusta,(Kar.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:595956,Foraminifera
5976,,280,Zoology Vol. 9,Foraminifera,767,Miliolina,venusta,(Kar.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:595956,Foraminifera
5977,,302,Zoology Vol. 9,Foraminifera,767,Miliolina,venusta,(Kar.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:595956,Foraminifera
5978,,78,Zoology Vol. 9,Foraminifera,767,Ophthalmidium,inconstans,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:409683,Foraminifera
5979,,20,Zoology Vol. 9,Foraminifera,767,Planispirina,celata,(Costa),,1,,,,,,urn:lsid:marinespecies.org:taxname:478653,Foraminifera
5980,,78,Zoology Vol. 9,Foraminifera,767,Planispirina,celata,(Costa),,1,,,,,,urn:lsid:marinespecies.org:taxname:478653,Foraminifera
5981,,146,Zoology Vol. 9,Foraminifera,767,Planispirina,celata,(Costa),,1,,,,,,urn:lsid:marinespecies.org:taxname:478653,Foraminifera
5982,,218,Zoology Vol. 9,Foraminifera,767,Planispirina,celata,(Costa),,1,,,,,,urn:lsid:marinespecies.org:taxname:478653,Foraminifera
5983,,70,Zoology Vol. 9,Foraminifera,767,Planispirina,contraria,(d'Orb.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:710609,Foraminifera
5984,,280,Zoology Vol. 9,Foraminifera,767,Planispirina,contraria,(d'Orb.).,,1,,,,,,urn:lsid:marinespecies.org:taxname:710609,Foraminifera
5985,,78,Zoology Vol. 9,Foraminifera,767,Astrorhiza,angulosa,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:113839,Foraminifera
5986,,78,Zoology Vol. 9,Foraminifera,767,Astrorhiza,granulosa,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:113842,Foraminifera
5987,,70,Zoology Vol. 9,Foraminifera,767,Pelosina,rotundata,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:113893,Foraminifera
5988,,78,Zoology Vol. 9,Foraminifera,767,Psammosphoera,fusca,Schulze.,,1,,,,,,urn:lsid:marinespecies.org:taxname:114184,Foraminifera
5989,,332,Zoology Vol. 9,Foraminifera,767,Psammosphoera,fusca,Schulze.,,1,,,,,,urn:lsid:marinespecies.org:taxname:114184,Foraminifera
5990,,224,Zoology Vol. 9,Foraminifera,767,Psammosphoera,fusca,Schulze.,,1,,,,,,urn:lsid:marinespecies.org:taxname:114184,Foraminifera
5991,,332,Zoology Vol. 9,Foraminifera,767,Hyperammina,elongata,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:113968,Foraminifera
5992,,144,Zoology Vol. 9,Foraminifera,767,Hyperammina,elongata,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:113968,Foraminifera
5993,,271,Zoology Vol. 9,Foraminifera,767,Hyperammina,elongata,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:113968,Foraminifera
5994,,300,Zoology Vol. 9,Foraminifera,767,Hyperammina,elongata,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:113968,Foraminifera
5995,,70,Zoology Vol. 9,Foraminifera,767,Hyperammina,ramosa,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:113972,Foraminifera
5996,,78,Zoology Vol. 9,Foraminifera,767,Hyperammina,ramosa,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:113972,Foraminifera
5997,,332,Zoology Vol. 9,Foraminifera,767,Hyperammina,ramosa,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:113972,Foraminifera
5998,,146,Zoology Vol. 9,Foraminifera,767,Hyperammina,ramosa,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:113972,Foraminifera
5999,,300,Zoology Vol. 9,Foraminifera,767,Hyperammina,ramosa,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:113972,Foraminifera
6000,,224,Zoology Vol. 9,Foraminifera,767,Hyperammina,vagans,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:522263,Foraminifera
6001,,218,Zoology Vol. 9,Foraminifera,767,Hyperammina,vagans,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:522263,Foraminifera
6002,,300,Zoology Vol. 9,Foraminifera,767,Marsipella,cylindrica,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:113883,Foraminifera
6003,,78,Zoology Vol. 9,Foraminifera,767,Rhabdammina,abssorum,M.Sars,,1,,,,,,urn:lsid:marinespecies.org:taxname:113898,Foraminifera
6004,,146,Zoology Vol. 9,Foraminifera,767,Rhabdammina,abssorum,M.Sars,,1,,,,,,urn:lsid:marinespecies.org:taxname:113898,Foraminifera
6005,,218,Zoology Vol. 9,Foraminifera,767,Rhabdammina,abssorum,M.Sars,,1,,,,,,urn:lsid:marinespecies.org:taxname:113898,Foraminifera
6006,,78,Zoology Vol. 9,Foraminifera,767,Rhabdammina,discreta,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:113900,Foraminifera
6007,,218,Zoology Vol. 9,Foraminifera,767,Rhabdammina,discreta,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:113900,Foraminifera
6008,,300,Zoology Vol. 9,Foraminifera,767,Rhabdammina,discreta,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:113900,Foraminifera
6009,,224,Zoology Vol. 9,Foraminifera,767,Aschemonella,catenata,(Norm.),,1,,,,,,urn:lsid:marinespecies.org:taxname:137336,Foraminifera
6010,,144,Zoology Vol. 9,Foraminifera,767,Rhizammina,algaoeformis,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:113906,Foraminifera
6011,,146,Zoology Vol. 9,Foraminifera,767,Rhizammina,algaoeformis,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:113906,Foraminifera
6012,,271,Zoology Vol. 9,Foraminifera,767,Rhizammina,algaoeformis,Br.,,1,,,,,,urn:lsid:marinespecies.org:taxname:113906,Foraminifera
